,label,location,tweet_text
,1,"Charlotte, NC is still Blue!",@ctmommy @GrnEyedMandy @Luminya1 Why would anyone want to end abortion?  How ignorant is that?
,1,"williamsport,pa",Don’t like abortion? Don’t have one. Don’t tell me what to do with my body. #MarchforLife
,,"Oak Glen, California","@Sttbs73 @realDonaldTrump You assume the response to pregnancy, if the child is black, is abortion.  That constitutes racism."
,,"Edmonton, Alberta","@dawgbone98 I think he's talking abortion as the baby is being born. Read ""The Paradigm"" book. It'll all make sense."
,0,"Perkasie, Pa","@President1Trump  The re living humans beings, abortion us murder. Great post thank you."
,0,United States,@MajaiaSummers didn't realize UnitedStates is one of the 7 top on  Abortion Iam glad the President broth   March of life THANK God
,0,New York,@JamesMartinSJ the Pro-life movement is a diverse coalition that only agree on abortion. Stop trying to wedge it apart w/ urnotreallyprolife
,,"Cottonwood Heights, UT",@tribelaw Any of  these 100 forced to have an abortion? Asking for a movement.
,,"Washington, DC","First president to address the anti abortion march, first president to legitimize white supremacy... We’ve gone back in time 80 years"
,,,"@cecemoses March for life indeed, a playboy who is anti-abortion, next thing Putin will be speaking at a Free-press rally...😒"
,,Virginia Beach,"A guy who came inside of a porn star is addressing an anti-abortion event. Yep, this is how the zombie apocalypse starts."
,1,"Fort Worth, TX",There's this lil thing called the separation of church and state so using ur lil Bible verses to oppose abortion is pointless.
,,Castle Of Glass,@AynRandPaulRyan There is NO law that allows an abortion at 9 moths! #Cult45Delusions
,,,@CBCAlerts So only 29% support abortion laws so loose as are in effect in Canada.
,,,@Jamesmi86669363 Or get pregnant and have an abortion. Your opinion is invalid.
,1,,The nerve to support anti abortion - when children who depend on CHIP is still up in the air
,,"Milwaukee, WI",@VP @March_for_Life @NRO You guys don't know one true thing about abortion.
,0,"Rhode Island, USA","@PKaminske @thehill 1. Abortion is not health care.
2. If you mean actual health care, your tweet is deeply incorrect."
,,USA,@BrianKarem @Acosta @brianstelter Ask him if he ever had an abortion with Stormy or anyone else?
,,"Bavaria, Germany",@MarisaKabas I sincerely wish there was an 852 month abortion limit. I've got a solid suggestion for the first recipient as well.
,,,@SethAbramson I've always believed Trump's paid for an abortion or two in his time.
,,United States,@ericmetaxas @March_for_Life Abortion vs Sexual Assault is not a moral equivalency debate you get to have with yourself.
,,,@Hazel_ok Yikes. Abortion is illegal in Ireland then? Will there be a referendum?
,,,@PressSec @POTUS Unless they are brown fetuses then he’s all for abortion right?
,,"Kildare, Ireland","All the aul ones  in Cork that @rtenews interviewed were ironically against abortion, SHOCK"
,,,"@ikebarinholtz Unlikely. He’d promise to reimburse her after she pays for the abortion, then refuse to pay after it’s done."
,,"Director, Center for Legal Studies, C-FAM, New York","""You cannot explain abortion to an 8 year old. It doesn't make sense."" #WhyWeMarch"
,1,,@DerekCressman I would go a step further and say that abortion is a medical procedure.
,,"Oregon, USA",@BrianKarem @Acosta @brianstelter How about asking @POTUS if he's ever paid for an abortion?
,,,@brianbeutler And is reported to have asked wife 2 to have an abortion.
,,"Skyraq, WA",Stop telling people you’re pregnant if you’re just gonna get an abortion 2018
,,"New York, NY",@SLCJCC @MSNBC @mrothfeld We need one to come forward and prove that Trump paid for an abortion. Certainly it has happened.
,0,Phoenix Arizona,@FoxNews @FoxNewsOpinion Someday abortion will be looked upon as a cruel and barbaric practice.
,0,,@JenSiebelNewsom ABORTION IS NOT A REPRODUCTIVE CHOICE!!!!!!!!!! Moron!
,1,,I’m pro choice because I think an abortion is better than a parent blaming their kids for ruining their lives.
,,,@sinead_ryan Would you place any restricions whatsoever on abortion?
,,,"@brianbeutler Maybe he paid her to have an abortion? Could have happened, believe me."
,,Lost in chaos,@realDonaldTrump @VP addressing anti-abortion rally is RIDICULOUS Saves NO lives wtout legal abortion increase n back ally procedures &amp;DEATH
,0,"Williamsville, NY",@NARAL Abortion is not healthcare. Face facts.
,0,,"@carrieva9 Why, it's almost like abortion began in this nation for eugenic/genocidal reasons or something.

Oh, wait..."
,,"Austin, TX",@tedcruz I so wish your parents had been in America when you were in utero so they could have exercised their abortion rights.
,,Surrey BC,@DarbyCar @Norm_Farrell @RosieBarton But would you call someone who identifies as “pro-life” “anti-abortion“?
,,"Dumpsterville, USA",I don't know why Trump was invited to speak at March for Life anyway considering what an abortion of humanity he is.
,0,London,"Which US Presidents have stood against abortion and addressed the #MarchforLife ?

#defundplannedparenthood #prolife"
,,,"@OGJenBCurly @bbrez9 It’s the exact opposite, if you were responsible the chances of having an abortion would greatly be reduced"
,0,Pigeon Forge Tennessee,@President1Trump @ReneeCarrollAZ @POTUS Abortion is MURDER
,,,It’s funny that trump is marching because ODDS ARE he paid someone to get a damn abortion at least once in his life.
,0,"Nashville, TN",@thehill Good. Better yet get rid of abortion all together.
,1,,@ChrisJZullo i love abortion
,0,"Ohio, USA",Abortion has no place in God's world #MarchforLife
,0,USA,"@jen4trump1 @robyns323 If the public was able to see a late term abortion, abortion would be banned."
,1,"California, USA","@WalshFreedom Btw, as of last year abortion is at am all time low due to the success family planning efforts such as PP centers."
,,USA,@mikefarb1 This is nonsense. What is he saying? Is he talking about abortion?
,,Virginia,"@preinsko Don't forget that nice anti-abortion family with 13 kids, that they kept locked up for years &amp; fed once a day"
,,Santa Monica,"@AynRandPaulRyan I dunno. Is abortion or climate change the reason they banned the words ""science based"" and ""evidence based""?"
,1,,@KassyDillon Abortion is not killing a child
,,,"@FoxNews @POTUS @WhiteHouse @March_for_Life Oh yeah...like you ever gave 2 shits about abortion til now. ""I hate you and your ass face!"""
,0,"Minnesota, USA",@DrylyRiley @Alt_FedEmployee Well since abortion was made to exterminate black lives I would say that March for lives is meant for all lives
,,"Arizona, USA",@rachelheldevans Rationalize your pro abortion voting record however you’d like.
,,"Washington, DC",@KenTremendous I would put my entire life savings on him having paid for at least one abortion.
,,"Cleveland, OH",@thehill Over-under 8 abortion’s trump has made women have in his life?
,,"Milwaukee, Wisconsin USA",@POTUS address's the March for Life anti-abortion rally today in Washington D.C. #MAGA #MarchforLife #RightToLife
,0,"New York, NY | Washington, DC","""We will march until we end abortion. And we *will* end abortion."""
,1,,"@Liz_Wheeler One. That number is extremely outrageous.
Two. You know the mother consents, right? She has the CHOICE of getting an abortion."
,,USA,@VicBergerIV Who knows what he meant to say. Is he talking about abortion?
,,The First State ,"@Elastigirl2018 Anti-abortion, but pro-pay off porn stars"
,0,Small town Ohio,@jennajameson Use whatever term you want.  Abortion ends the life of a human being.
,,"Kansas City, MO",@ABC @SpeckTara Remember this is the man that wanted to have women punished for having an abortion! But he's doing porn stars?????
,1,,"@MikePenceVP God supports Abortion,  Numbers 5: 11-31"
,0,,@FoxNews @March_for_Life @realDonaldTrump Praise God Lets End the Murder of our fellow American Citizens. End Abortion Now
,1,,"@WitchyDruss Abortion should not only be legal but encouraged, there's too many humans on this planet. You're an exception not a rule."
,0,,abortion is murder
,,"Oklahoma, USA",@1SnoozyQ It sounded okay in his head? What he meant was 9th-month abortion. Where is that legal?
,,Austin/Arkansas/Austin,@VP @March_for_Life @NRO It doesn't say anything in the Constitution about abortion. Shut the fuck up.
,0,Probably at Starbucks,@Dea716 @thehill Abortion is murder ya know.
,1,Below The Mason-Dixon ,"Regardless your stance on abortion, it is DANGEROUS to revoke a woman’s right to one. Some of y’all genuinely shock me..."
,0,The Socialist Republic of CA,@GabrielaRS22 @March_for_Life Who said that?!   Stop trying to justify abortion by bringing up things completely unrelated.
,0,Colorado Springs,@CardsFanTX @PolitiBunny @SaucyCleverClog @blc923 Abortion is seen by all too many as a legitimate form of birth control.
,0,"Treasure Island, Florida",@CecileRichards praying for you because #LoveSavesLives #abortion biggest human rights violation in history!
,1,,@thankman360 Abortion isn’t murder. That’s why it’s called abortion and not murder.  Your opinion is invalid.
,,Colleyville,@Mikel_Jollett He was for abortion when his mistresses need one.
,,PA,@NBCNews Did he mention his fond memories of pressuring Marla to get an abortion?
,,California,@atrupar Funny that Trump would be opposed to abortion given that his bumbling attorneys have paid for many of them on his behalf.
,0,"Springfield, MO","""I’ve noticed that everyone who is for abortion has already been born.” – Ronald Reagan #MarchForLife"
,,"Chicago, IL",@PressSec @POTUS Most pro-life president? You really expect me to believe this man has never paid for an abortion before? 🙄 Give me a break.
,,,@Amy_Siskind How about him paying for her to get an abortion after unprotected sex?
,,,@VP C'mon Pence. BE honest. Tell us what Israel's law is on abortion?  Abortion on demand....with American tax payer dollars?
,,"Bonn, Germany",@johnshirley855 @thehill “Abortion survivors” are a myth. This bill is a solution to a fake problem.
,,"Los Angeles, CA","@CHANCHOSsweats_ @lunarLandar @KassyDillon its in the title of the article, ""Pro Abortion"""
,1,"St Louis, MO","If you do not want an abortion, do not get an abortion."
,1,New York City,"#MarchforLife is a great reminder that if men gave birth, abortion would have been included in the Articles of Confederation."
,,"Bonn, Germany",@crabbymother @thehill “Abortion survivors” are a pernicious myth.
,1,,@deweeybl @mo_mcgervey @SouthernKeeks Rallying for abortion to be outlawed is rallying for forcing a women to give birth. It's forced birth.
,1,,I think it's official we can call the anti abortion people a target of the Russian Mob.
,,,The president of the United States appeared live at an anti-abortion rally
,,,"@Delavegalaw Hey @realDonaldTrump , remember when you wanted Marla Maples to have an abortion ?"
,,World citizen ,@VP @March_for_Life @NRO What does abortion have to do with the Govt or old men?
,,,"As a living and breathing argument for the procedure, Trump has a lot of hard work ahead of him to convince people to be against abortion."
,,Madison. WI,"@VP Sir- the moment you become pregnant, or alternately adopt a crack baby, I will listen to your views on abortion- not before."
,0,,"@j_c_fitz @ThunderGhost9 @SpeakerRyan If life does not begin at conception, why is an abortion used to kill a ""non-life""?"
,0,,@wikipublius @NPR @MorningEdition @rachelnpr As long as they insist on calling it anti-abortion I will refer to them as anti-life.
,0,"Puyallup, WA",@MattWalshBlog The pro-choice's 'Choice' to have an abortion is contingent on the choice that their own mother's did not have an abortion.
,0,,"Aborting a precious #child will leave you #empty 
#Seek #God
#Abortion = #Death"
,,"London, England","@realDonaldTrump re: anti abortion.. you sir are a vile, odious shit of the highest order."
,1,United States,@bessbell I fully support and recommend abortion for Jewish women.
,,"San Diego, CA",@Alyssa_Milano @LunaLuvgood2017 No one has ever been in a position to be forced to perform an abortion against their will.
,,Wirral/Liverpool,@The_HorseGuru I can probably imagine that it was a sad day in the abortion clinic the day you arrived. 'Guru' . Kinell!
,,"Durham, NC",Irish laws reflect perceptions of motherhood as essential to womanhood but do not actually reduce in-country abortion rates.
,0,,"@SpeakerRyan If life does not begin at conception, why is an abortion used to kill the ""non-life""?"
,,United States,@VP @POTUS @March_for_Life #Trump supports abortion when he has to pay for it. #PresidentPervert #GOPHypocrites
,,"Chicago, IL",Is their a relationship between Singer’s infanticide arguments and the openness of DNC to approve after birth abortion?
,1,Freeing Palestine,"Free abortion on demand, no apologies #MarchforLife"
,,,"@ABC 5,4,3,2,1 awaiting another ""Porn Star"" to state that Dump paid her for an abortion,the countdown is on!"
,,"Belmont, NC",@MiekeEoyang And then goes on to speak about abortion.......#Sad #TimesUp
,1,USA,"@CNN Anti abortion, yet end Medicaid, take away food to feed them, keep wages low for ceo profit."
,,NY,@lillai23 Trump -- is the result of an abortion done 5yrs after birth.
,1,,"@marcorubio The law says a women's right to choose is legal, abortion is legal. How about supporting those laws."
,,"Wexford, PA",@BillWeirCNN Now he opposes abortion. This is the growth the activists seek.
,,"Cumberland, RI",@jim_newell He might personally perform an abortion on a 16 year old DACA recipient while he’s at it
,,United States,@Acosta He who does not use condoms.  Do not tell me there is not an abortion in his background. Get real.
,1,"Alexandria, VA","Imagine a world where, say,  25% of the energy spent protesting abortion was directed toward fighting human trafficking, or addiction, or or"
,,,"@Delavegalaw Don’t forget, he wanted Marla Maples to have an abortion, but she refused."
,0,"Missouri, USA",Spoiler: some people are actually devastated by the idea of abortion and not just there to control women.
,1,"Palm Springs, Ca.",Democrats want to fund the abortion of American babies while funding illegal babies birth. ????
,1,,"@DouthatNYT does this ""unique evil"" persist when an abortion saves the life of the mother?"
,0,"Ohio, USA",@JohnQPublic30 @JackPosobiec How is being against abortion anti-liberty? #moron
,,"Boston, Ma",@WalshFreedom Deadbeat dad here has opinions on abortion.
,,"Alton, Illinois ",@ConservGayGuy Agree about abortion but I’m for the death penalty.
,1,,My parents should have gotten an abortion. Fucking republicans.
,,,@ellievhall @PFTompkins I guess I’m missing the context here that this means he wanted an abortion?
,0,,"I march because I champion women, including the 400,000 unborn women who are killed every year by abortion. #MarchforLife"
,0,"Director, Center for Legal Studies, C-FAM, New York","Instead of funding abortion, ""what if that money was used to end that baby's disease instead of their life?"" #WhyWeMarch"
,0,Probably at Starbucks,@LWilsonDarlene @LiveAction @AlyssaAverys @PPact Agreed. America should no longer fund the abortion clinic known as @PPact
,1," Plymouth, MA. 023t",@weareoversight @EPA Let’s poison anti abortion activists childrens as they spew toxins on the soil.
,1,United States,"Abortion is Health Care, And Health Care Is A Right! #MarchforLife #MedicareForAll"
,,"Farmingville, NY","@atrupar Now I am waiting to hear about women Trump coherced to have an abortion, following an affair."
,,"Oregon, USA","@Acosta Please ask our ""Pro-life"" @POTUS if he's ever paid for an abortion."
,,"Houston, TX",@RealJamesWoods They do it on the way to the abortion clinic. 😑
,,,@ABC Wow. President Valtrex talking about abortion.
,0,,@SkyNews If you need an abortion the child is already too old to murder. Condoms are cheap enough and you have no excuse.
,,Middle America,"@GottaLaff Also, he told Marla to get an abortion when she got pregnant with Tiffany before marriage."
,,"Toronto, Canada",@ikebarinholtz There's no way in hell he hasn't paid for at LEAST one abortion in his life time.
,,,@Nikluk @VP @POTUS @March_for_Life You abortion ghouls always make the wrong decision. Would that you could have a retroactive abortion.
,,,@AlexandraBrueg2 @JeffreyGuterman @PressSec @POTUS FORCE?????? WTF ARE YOU TALKING ABOUT????? NOBODY CAN FORCE A WOMAN TO HAVE AN ABORTION
,0,,@VP @POTUS Take money from abortion clinics that they are still getting and pay our military
,0,"San Fernando Valley, Ca",@imfabulous13 Abortion makes you the parent of a dead baby.
,,"Dallas, TX","@politicalmath We await the ""Pro Abortion"" rally for NARAL."
,,"Leesburg, VA","Seems #PornHubPOTUS thinks child birth in the 9th month is an abortion, explains his birth I guess"
,,"St Augustine, FL",@TrickFreee abortion survivors?
,,,@shannoncoulter a sexual deviant talking about abortion?  how very American.
,,"Harriman, TN","@naylte_fa @PolitiBunny ""...will bring us dead babies...""  you do see the irony of that particular statement vis-à-vis abortion?"
,,,@politicalelle I agree with them when it comes to abortion restrictions.
,,"Boston, MA",@CNNPolitics Didn't @realDonaldTrump ask Marla maples to get an abortion? #Hypocrite
,,,@MikeDrucker Their several Dr. that preformed abortion and are now prolife. What’s your point.
,,Blue dot in a red state,"@ChrisJZullo Abortion rates have been at an all time low. It won’t stay that way on abstinence alone, that’s pretty much guaranteed, sadly."
,0,,@marcorubio Abortion is a big business that exploits women and the unborn.
,,,@realBigBalls @DesJarlaisTN04 All male GOP need to shut their damn mouths about abortion and reproductive rights Period. Enough.
,1,,Free Abortion On Demand Without Apology #MarchforLife
,0,Notyourbusinesstwitter,"@JackPosobiec Marchers are pro-life, not anti-abortion"
,,USA ,@jonkarl @ReaganBattalion @realDonaldTrump Odds Trump has paid for an abortion; 1:1
,1,United States,@SpeakerRyan Get men out of the decision making process. It’s up to the woman on abortion. It should not be political
,,"Manhattan, NY","@politicalmath I agree that here it’s disrespectful and intended to be a smear, but I’m personally OK with being called “anti-abortion.”"
,0,,"@NARAL No. She's selfish, inhumane and a murderer. 😕 Abortion=MURDER."
,,"Gay, Lol",@ainsleyyy_b All banning abortion would do is increase the number of backalley abortions. Why make it less safe for people?
,1,United States,"Men don’t have a say on abortion. Period. Literally, period. You don’t get a period, you don’t give birth, you don’t have a say. Bye now 👋"
,1,,Friendly reminder that banning abortion won’t stop abortions. It just stops SAFE abortions 😊
,0,,"@essenviews Also, a lot of Christian Missionaries in Africa, spreading the messages of anti-abortion!"
,0,"Los Angeles, CA",@kylegriffin1 Love all those Christians who support him and stormy Daniels! As long as he’s anti abortion.
,,"Southampton, England",@FoxNews @TheSteveKon @RepDianeBlack Where do Islams stand on abortion?
,,Long Island,What if someone forced you to have the abortion. How would you feel?
,,"Alabama, USA",@mike_axelrod Youmean abortion wouldn't stop if made illegal? How shocking. #TrumpShutdown
,,Maryland,"@zuiderelle @EngOnDemand @Liz_Wheeler She's not saying it's an abortion, re-read and use comprehension skills"
,,,@DahktahCool @belly_boat_garv That isn’t abortion. Your question is invalid.
,1,,"So what should priests at an all-boys school say about abortion? Nothing, they should shut the fuck up."
,,mississippi,What about men’s choice in an abortion. So abortion prevents the father’s choice
,,Austin,@Delavegalaw This does raise the question:  How many supporters would Trump lose if he preformed an abortion on the WH lawn?
,1,"Whitesboro, NY",I will NEVER regret my abortion #MarchforLife
,0,,"@KassyDillon I have a son that will be 27 this year, he lives because I refused to let my x get an abortion"
,,,How much do you want to bet that Donald Trump has his local abortion clinic on speed dial? #MarchForLife
,,East Coast,"@ActaBunniFooFoo Asked a republican friend; apparently he was TRYING to talk about late-stage abortion, not birth. Ffs"
,1,northern New Jersey,"@NRO Who would choose abortion? *I would,* &amp; I did, twice. I wanted a child, &amp; I grieved those abortions, but I do not regret them. 1/"
,1,FUCK TWITTER,@farronbalanced I think abortion should be completely illegal
,,United States,@SpeakerRyan Dumps on tape on howard stern saying he encouraged one of his wives to get an abortion
,1,"St Louis, MO",@infowars At least you said 'anti-abortion' instead of pro-life.
,,"Fairfax, VA",@NickRiccardi How is right to life effectivel? Opinions on abortion hardly moved for 3 decades!
,0,,@CNN I love the fact that all liberal idiots on this thread think that abortion is the only option.
,1,,"@FoxNews @RepDianeBlack You don't want an abortion?

OK, don't get one."
,0,,@Pebbles316 Don't agree with abortion tho
,0,"Pennsylvania, USA",@ChrisJZullo I don’t like the idea of abortion. At the same time if a woman’s life is in danger then yes.
,,,@JackPosobiec It’s a shame that the Pope is busying himself by handing out medals to abortion advocates.
,1,,@PressSec @WhiteHouse @POTUS If you don’t want an abortion don’t have one but let every woman make her own decision.
,1,,"@_icze4r An abortion is something done out of necessity, not out of want christ."
,1,,"@jasonebeling Sorry dude, but I can't be shamed for supporting abortion rights. I'm a woman who might need an abortion one day."
,,,@CarrieSweet2017 @VicBergerIV Do Republicans think a a C-section is the same as an abortion too?
,0,"Chicago, Il",@moemo939 @Acosta @realDonaldTrump Wrong! The opposite is true. Abortion is forced death. Abortion is murder.
,,native of so cal in deep south,@debraj112 I'm pretty sure he was talking about late term/partial birth abortion- but who knows with Trump.
,1,Cleveland  Ohio USA,@VP Your party is the reason why abortion should be a woman's choice and not government
,1,,"@CommBovo 10 to 15% of pregnancies end in miscariage, if abortion is murder, God must be a serial killer."
,,,@DFernandez7_ @KyleKulinski But you would object to an unemployed woman seeking an abortion.
,1,Follow my music @DOsbornemusic,"Show me where Abortion is outlawed in the Christian Bible or any other major religious book.

#MarchforLife"
,1,United States,@coyned_it How many were aborted prior to Roe V Wade? Making it illegal won't prevent abortion.
,0,"Treasure Island, Florida",@CecileRichards No you are wrong! They are trying to protect women from the life long scourge of abortion!
,1,,I don't care how much you personally believe that abortion is wrong. You don't get to deny women the right to make that choice.
,0,,@JoeFreedomLove This is pure stupidity.  Ban abortion.  This legal murder of unborn children is evil.
,0,"Vienna, VA","No one should have an abortion.
Everyone should have an assault rifle.
#GOPLogic #GOPMorality"
,,Virginia,@Reuters I’m sure Trump was counting on those abortion rights when he had adulterous unprotected intercourse with an adult movie actress.
,,,@MiekeEoyang Abortion.
,,,@LRinaldiArt I'd bet almost anything he has paid for an abortion.
,,USM,@AdirondackGypsy @AynRandPaulRyan I wonder if Ivanka had Trump's abortion.
,,New York,@NorthBankNorman I think he meant *torn. Which is also ridiculous. There’s no such thing as an abortion at 9 months. That’s called a birth.
,,Buffalo NY,@Reuters why is it always that the rich married guys who have unprotected sex with porn stars want to restrict abortion laws.
,1,tampa fl,"No body has the right to tell a woman what to do with her body, no one like abortion but it’s no one  decision but that woman."
,1,,"@KazmierskiR @FoxNews @POTUS @March_for_Life No, universal healthcare saves lives. Banning abortion entirely only ensures more births."
,,"Arlington Heights, IL","@CNS_Rhina @HolyNameProv It is, but this feels like equivocating. Abortion is fundamentally different from every other issue."
,1,Miami baby,Making abortion illegal does not stop abortion from happening. It just open doors for back alley abortions. #MarchforLife
,,"Washington, DC",“Will you march so that abortion becomes unthinkable?”-Mancini. Emphatic yes from crowd
,1,Ethiopia,"If men could get pregnant, there would be abortion clinics on every street corner. #MarchforLife"
,,,@ToddDracula Abortion in the 9th month? He's an idiot! That's full term birth !
,1,,"@tedcruz If you're anti-abortion but pro-death penalty, you're NOT pro-life. You're just pro-birth and a hypocrite."
,0,,@SecondLady Thank you for promoting the truth - that abortion is not a good thing.
,1,"Washington, DC",Men’s opinions on abortion further iterate their desire to control women who own the ultimate means of production. 🖕🏻
,,"Illinois, USA","@AynRandPaulRyan What even is ""abortion on demand""?!"
,,"Scarsdale, NY",#MarchforLife really needs to know the Medical definition of abortion. It would make a big difference.
,,"Folsom, CA","Poster of grisly abortion pic with the caption:

Donald Trump paid my mommy to murder me."
,1,,@G0P you dont like abortion? Then you don't like all that Bible says. Stop moralizng. We will never rescind our right.
,0,America,@Maggieb1B @HuevosDeChivo @realDonaldTrump Everyone for abortion is not a Christian
,1,nicole • 19 • ⚢ • she/her,people should be able to get an abortion whenever they want pre-fetal viability
,0,"Treasure Island, Florida",@CecileRichards They are laser focused on human rights and protection of women who have been harmed by abortion
,1,right near the beach,Evangelical anti-abortion people- wouldn't that baby go to Heaven?
,0,mississippi,Pro choice should start with what method of birth control you will use. Abortion is not birth control.
,,United States,@AynRandPaulRyan It’s partial birth abortion dear
,0,"New Jersey, USA",60 MILLION Lives Lost To Abortion Since 1973. #WhyWeMarch
,,"Provo, UT",@realbuntyking probably meant aborted. instead of born since the context is late term abortion.
,,THE HOOSIER STATE.            I Support The Freedom Caucus                                    -I Want @tedcruz to be the first Hispanic President:),@TomiLahren is pro Abortion
,,Los Angeles,"@MikeLeePearl The master was frigid and half dead, inherent vice was an abortion but Phantom thread is v v v good. Emotional, rich."
,1,"Madison, WI",@NARAL The commenters who think ending legal abortion will end abortion are hilariously deluded. Keep fighting the good fight NARAL.
,,,@ThatchGer1 @LoConservative @KassyDillon Neither is being anti-gun and pro abortion
,,"Elkhart, IN",@jennajameson @CptnInappropri8  Abortion because of rape is a miniscule percentage of them.  Can you agree that all others are bad?
,0,"Georgia, USA",@VP @POTUS @March_for_Life Abortion is murder
,,"Alabama, USA",Have you ever had to pay for an abortion? Just curious considering you seduce strippers. @realDonaldTrump
,0,"Mobile, AL","Just an observation: if you are vegan due to concerns of animal death and are a pro abortion advocate, you have confused me considerably."
,,,@KatherineArabis @SenatorLankford Will will disagree on that one. Hillary did &amp; does agree with late term abortion.
,0,,@FoxNews @March_for_Life @realDonaldTrump There are so much contraception options now. Abortion is and should not be birth control.
,,,"@JackPosobiec Not pro life. Anti abortion. ProBirth. But after you’re born, the Right drops you like a used condom."
,0,,"@politicalmath But pro-choice is not a correct term either, as they have shown no respect for women whose choice was not abortion."
,0,,@Sen_JoeManchin Funny how you stand for children and you are for abortion
,0,United States,Abortion activists are anti-science. #MarchforLife
,,,@Franklin_Graham Haha bet that formerly pro choice Trump might’ve made a woman get an abortion
,0,Massachusettes USA,"@CeeJayCraig 36 weeks, neck must be broken to kill child in late term abortion 💀💀"
,,San Francisco,"Trump in front of the White House LYING HIS ASS OFF about abortion. He knows we can look this shit up, right?"
,1,Droitwich,@jennajameson Women should have free choice to choose to keep it or have a abortion. Not forced to keep the foetus
,1,,"@Lj3_TheTruth @Lematoad8 @codyest92 Up to a certain point having an abortion is not ""killing an innocent"" 😂"
,1,,@BeeZired If YOU think abortion is wrong... DONT HAVE ONE.
,1,,We need to make  vasectomies mandatory for all unmarried males. Once married free reversal. Much easier surgery than abortion #marchforlife
,0,,Abortion as a population control measure is...
,,"England, United Kingdom","@FoxNews @KellyannePolls Why did he want Marla maples to get an abortion then @KellyannePolls ,try a bit research before you pout your crap"
,1,Arizona,@TheRickyDavila @kailua2018 They wear their anti-abortion stance as a fig leaf.
,,Peoples Republic of Washington,@NursingsCool They oppose any and all regulations against abortion including late term.
,0,,We must overturn Roe v wade and make abortion illegal and punishable  #MarchforLife
,,singapore ,@LaurelCoons Think only Trump can go to a pro-lifer event and end up advocating ABORTION. #surreal
,,,"@BravenakBlog Susan Sarandon's pu$$y is too dried up for an abortion, that heffa only cares for rich people. Stanky biotch!"
,1,"Berkeley, CA",@cathymcmorris @HouseGOP It’s a fetus. It’s not life until birth. If you don’t want an abortion don’t get one!
,,,"@FoxNews @KellyannePolls Lol Trump give me a break you know he had more then one abortion.
He's way to cheap to pay child support"
,,United States,These #MarchForLife people sure seem to support this abortion of an administration.
,,,Trump at #MarchForLife: I’m so anti-abortion I didn’t even abort Donald Trump Jr.!
,0,"Cleveland, Ohio USA🇺🇸",@jennajameson Abortion is an abhorrent action.
,,,@realbuntyking He meant to say abortion.
,1,,@Reuters Anti-abortion until they need one
,,New York,@PressSec @RightWingWatch @POTUS Did he pay for the 13 yr old he raped to get an abortion?  Just asking
,1,,Abortion on demand at no cost 🗣 I’ll settle for no less thank you!
,0,"Ohio, USA/ San Luis Mexico",Abortion is murder #MarchForLife
,,"San Francisco, CA","MSNBC 10:26am TRUMP ADDRESSES ANTI-ABORTION EVENT AS SHUTDOWN NEARS
TRUMP ADMIN. UNVEILS NEW ""CONSCIENCE PROTECT IONS"". FOR HEALTH..."
,,"Washington, DC, USA","But I will bet you every penny of his claimed net worth that if he knocked up a porn star tomorrow, she'd have an abortion"
,,Northeast USA,@kylegriffin1 Trump claiming to be against abortion is laughable
,,,"Hint the video I just retweeted is fucking insane.""wings, you are the definition of financial abortion"""
,0,Fredericton,"@erintothemax for some people, Abortion is all that matters. They will vote for an evil person if he plans to end abortion"
,,New Jersey,@PressSec @POTUS Trumps mother should have had an abortion.
,,Portland,Liberals Accused Of Mixed Messages On Abortion Clause In Canada Summer Jobs Program
,,The City,@amandablount2 .@GOP likes abortion.  They use it as a tool to get their gullible base to the polls.
,1,United Kingdom,@ParkerMolloy They are all anti abortion until their mistress gets knocked up or their daughter is up the spout by a black guy.
,0,,"@realDonaldTrump @March_for_Life END #DACA! #ReleaseTheMemo,  BAN ABORTION!"
,0,,@GrnEyedMandy No to all of that except the last one. I do support a bill ending abortion with exceptions for rape and medical reasons
,,,@rachelheldevans Rachel? A question: Are you for abortion in certain cases and if you are could you explain? Thanks much!!
,1,,@activist360 I loooove abortion’s
,,Brooklyn ✈️ Far Rockaway,I know my Mother wish she had a fuckin abortion...she don’t even love me like she did when I was younger...
,,"Tampa, FL",@realDonaldTrump @March_for_Life Like he gives a crap who gets an abortion and who doesn’t
,,,"@LouiseMensch Right. So @realDonaldTrump supports abortion now, correct?"
,,1 AU,"@teddygoff Wait.

So you're saying that everyone who ia against abortion is also a brietbart-reading white supremacist?"
,,"Tennessee, USA",@catmama717 How is it different? The choice you are advocating for IS abortion
,,,"Nigerians are against giving birth outside wedlock 
They’re against abortion 
They’re also against marrying when you’re not ready."
,,"Lakewood, CO","@realDonaldTrump @WhiteHouse @March_for_Life Afterwards, you had sex with a porn star and paid for her abortion."
,,,@realDonaldTrump @March_for_Life If stormy Daniels got pregnant I bet you would have paid for her abortion! #StormyDaniels
,,Grand Duchy tax haven of Ruritania & Kakania,@bobvanderplaats @POTUS @KellyannePolls Kellyanne is right. Trump is way more pro-life than that abortion fanatic Ronald Reagan.
,,"Balboa Peninsula, SoCal USA","#DotardTrump pits anti-abortion Evangelicals against the rest of America: ""We're with you all the way."" #MarchforLife"
,,"Homer, AK","#marchforlife folks;

Developing children have a right to life. No abortion.
Except the immigrant children, send them back to poverty."
